Unnamed: 0,book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency
1612,evening,Friday,STYLE,BECKY,STYLE,HOUSE,1,230.0,Saturday,morning,0,0,710,9,9,0,0,2,5,1,13
1615,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,80.0,Friday,morning,0,0,840,12,12,0,0,3,7,1,7
1617,afternoon,Thursday,STYLE,BECKY,STYLE,BECKY,1,60.0,Sunday,afternoon,0,0,60,1,1,0,0,0,0,0,95
1619,morning,Sunday,MISC,HOUSE,STYLE,JJ,1,40.0,Friday,afternoon,0,0,40,1,1,0,0,0,0,0,16
1620,morning,Sunday,MISC,HOUSE,STYLE,JJ,1,40.0,Friday,afternoon,0,0,40,1,1,0,0,0,0,0,16
1621,afternoon,Wednesday,STYLE,JJ,MISC,HOUSE,1,0.0,Sunday,morning,0,0,40,3,1,0,0,0,0,0,59
1623,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,40.0,Wednesday,afternoon,0,0,40,1,1,0,0,0,0,0,21
1624,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,93.2,Wednesday,morning,0,1,80,2,2,0,1,0,0,0,28
1625,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,60.0,Wednesday,morning,0,0,140,3,3,0,1,0,0,0,28
1626,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,60.0,Wednesday,morning,0,0,200,4,4,0,1,0,0,0,28
1629,morning,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,70.0,Thursday,evening,0,0,70,1,1,0,0,0,0,0,35
1630,morning,Thursday,STYLE,BECKY,STYLE,SINEAD,1,90.0,Thursday,morning,0,0,160,2,2,0,0,0,0,0,56
1632,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,40.0,Tuesday,morning,0,0,40,1,1,0,0,0,0,0,16
1634,afternoon,Saturday,STYLE,JJ,COLOR,JOANNE,1,140.0,Saturday,morning,0,0,140,1,0,1,0,0,0,0,56
1635,morning,Saturday,COLOR,JOANNE,COLOR,JOANNE,1,140.0,Saturday,morning,0,0,140,1,0,1,0,0,0,0,56
1641,morning,Saturday,STYLE,JJ,COLOR,JOANNE,1,50.0,Saturday,afternoon,0,0,50,1,0,1,0,0,0,0,42
1642,morning,Saturday,COLOR,JOANNE,COLOR,JOANNE,1,50.0,Saturday,afternoon,0,0,50,1,0,1,0,0,0,0,42
1645,afternoon,Friday,STYLE,BECKY,STYLE,BECKY,1,30.0,Thursday,afternoon,0,0,30,1,1,0,0,0,0,0,43
1646,morning,Sunday,STYLE,BECKY,STYLE,BECKY,1,50.0,Friday,afternoon,0,0,80,2,2,0,0,0,0,0,44
1648,afternoon,Wednesday,STYLE,BECKY,STYLE,JJ,1,82.0,Wednesday,afternoon,0,0,82,1,1,0,0,0,0,0,49
1649,morning,Wednesday,COLOR,JOANNE,STYLE,JJ,1,82.0,Wednesday,afternoon,0,0,82,1,1,0,0,0,0,0,49
1650,morning,Saturday,STYLE,JJ,COLOR,JOANNE,2,230.0,Wednesday,morning,0,1,312,3,2,1,2,0,0,0,24
1656,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,30.0,Thursday,afternoon,0,0,30,1,1,0,0,0,0,0,50
1657,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,50.0,Friday,morning,0,0,80,2,2,0,0,0,0,0,49
1661,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,40.0,Friday,afternoon,0,0,40,1,1,0,0,0,0,0,103
1666,morning,Tuesday,STYLE,BECKY,STYLE,BECKY,1,65.0,Thursday,evening,0,1,30,1,1,0,1,0,0,0,26
1672,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,30.0,Tuesday,morning,0,0,30,1,1,0,0,0,0,0,59
1676,morning,Thursday,STYLE,JJ,STYLE,JJ,1,40.0,Tuesday,evening,0,0,40,1,1,0,0,0,0,0,51
1679,morning,Saturday,STYLE,SINEAD,STYLE,BECKY,1,30.0,Saturday,morning,0,0,30,1,1,0,0,0,0,0,35
1680,morning,Sunday,STYLE,BECKY,STYLE,SINEAD,1,55.0,Saturday,morning,0,0,85,2,2,0,0,0,0,0,36
1681,morning,Saturday,MISC,JJ,STYLE,BECKY,1,50.0,Sunday,morning,0,0,135,3,3,0,0,0,0,0,20
1686,morning,Thursday,STYLE,JJ,STYLE,JJ,1,40.0,Wednesday,morning,0,0,40,1,1,0,0,0,0,0,71
1690,afternoon,Tuesday,COLOR,JOANNE,COLOR,JOANNE,1,197.8,Saturday,afternoon,0,1,160,1,0,1,1,0,0,0,45
1704,afternoon,Saturday,STYLE,KELLY,MISC,KELLY,1,0.0,Tuesday,evening,0,0,0,1,0,0,0,0,0,0,11
1705,morning,Saturday,COLOR,KELLY,MISC,KELLY,1,0.0,Tuesday,evening,0,0,0,1,0,0,0,0,0,0,11
1706,afternoon,Saturday,COLOR,KELLY,MISC,KELLY,1,0.0,Tuesday,evening,0,0,0,1,0,0,0,0,0,0,11
1707,afternoon,Saturday,MISC,KELLY,MISC,KELLY,1,0.0,Tuesday,evening,0,0,0,1,0,0,0,0,0,0,11
1716,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,82.0,Thursday,afternoon,0,0,82,1,1,0,0,0,0,0,112
1720,afternoon,Saturday,STYLE,JJ,STYLE,JJ,1,60.0,Tuesday,evening,0,0,100,3,3,0,0,1,1,1,46
1721,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,0.0,Saturday,afternoon,1,0,100,4,4,0,0,1,2,0,24
1727,afternoon,Tuesday,COLOR,JOANNE,COLOR,JOANNE,1,160.0,Tuesday,morning,0,0,160,1,0,1,0,0,0,0,42
1737,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,40.0,Thursday,afternoon,0,0,40,1,1,0,0,0,0,0,29
1738,evening,Thursday,STYLE,JJ,STYLE,JJ,1,60.0,Friday,afternoon,0,0,100,2,2,0,0,0,0,0,27
1739,morning,Friday,STYLE,JJ,STYLE,JJ,1,60.0,Thursday,evening,0,0,160,3,3,0,0,0,0,0,36
1740,morning,Friday,STYLE,JJ,STYLE,JJ,1,101.4,Friday,morning,0,1,220,4,4,0,1,0,0,0,21
1746,morning,Friday,STYLE,JJ,STYLE,JJ,1,32.0,Tuesday,morning,0,0,32,1,1,0,0,0,0,0,38
1747,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,102.0,Friday,morning,0,0,134,2,2,0,0,0,0,0,70
1749,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,40.0,Friday,afternoon,0,0,40,1,1,0,0,0,0,0,60
1750,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,60.0,Tuesday,morning,0,0,100,2,2,0,0,0,0,0,42
1754,afternoon,Tuesday,STYLE,TANYA,STYLE,JJ,1,32.0,Friday,evening,0,0,32,1,1,0,0,0,0,0,67
1756,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,110.8,Friday,evening,0,1,82,1,1,0,1,0,0,0,49
1758,morning,Tuesday,COLOR,JOANNE,STYLE,JJ,1,82.0,Friday,morning,0,0,82,1,1,0,0,0,0,0,18
1772,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,40.0,Wednesday,afternoon,0,0,40,1,1,0,0,0,0,0,76
1774,morning,Tuesday,COLOR,JOANNE,COLOR,JOANNE,1,130.0,Tuesday,afternoon,0,0,130,1,0,1,0,0,0,0,42
1779,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,40.0,Wednesday,evening,0,0,40,1,1,0,0,0,0,0,48
1783,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,40.0,Thursday,evening,0,0,40,1,1,0,0,0,0,0,42
1787,morning,Saturday,STYLE,KELLY,COLOR,JOANNE,2,214.1,Saturday,afternoon,0,1,152,2,1,1,2,0,0,0,42
1788,morning,Saturday,COLOR,JOANNE,COLOR,JOANNE,2,214.1,Saturday,afternoon,0,1,152,2,1,1,2,0,0,0,42
1802,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,32.0,Wednesday,morning,0,0,32,1,1,0,0,0,0,0,8
1804,afternoon,Wednesday,MISC,JJ,STYLE,JJ,1,82.0,Wednesday,evening,0,0,82,1,1,0,0,0,0,0,42
1806,afternoon,Tuesday,STYLE,KELLY,STYLE,KELLY,1,35.0,Wednesday,evening,0,0,35,1,1,0,0,0,0,0,20
1807,evening,Thursday,STYLE,KELLY,STYLE,KELLY,1,55.0,Tuesday,afternoon,0,0,90,2,2,0,0,0,0,0,30
1809,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,82.0,Thursday,morning,0,0,82,1,1,0,0,0,0,0,76
1815,morning,Thursday,STYLE,BECKY,STYLE,SINEAD,1,70.0,Thursday,morning,0,0,70,1,1,0,0,0,0,0,42
1822,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,94.15,Saturday,afternoon,0,1,60,1,1,0,1,0,0,0,83
1825,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,82.0,Friday,morning,0,0,82,1,1,0,0,0,0,0,28
1826,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,52.0,Friday,afternoon,0,0,134,2,2,0,0,0,0,0,32
1827,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,102.0,Tuesday,morning,0,0,236,3,3,0,0,0,0,0,24
1828,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,52.0,Friday,afternoon,0,0,288,4,4,0,0,0,0,0,25
1831,evening,Wednesday,STYLE,JJ,STYLE,BECKY,1,30.0,Friday,evening,0,0,30,1,1,0,0,0,0,0,33
1837,evening,Thursday,MISC,JJ,STYLE,JJ,1,40.0,Wednesday,afternoon,0,0,40,1,1,0,0,0,0,0,22
1839,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,82.0,Tuesday,afternoon,0,0,82,1,1,0,0,0,0,0,42
1840,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,102.0,Tuesday,evening,0,0,184,2,2,0,0,0,0,0,42
1844,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,30.0,Saturday,afternoon,0,0,30,1,1,0,0,0,0,1,10
1847,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,40.0,Wednesday,morning,0,0,40,1,1,0,0,0,0,0,28
1851,afternoon,Friday,STYLE,JJ,COLOR,JOANNE,2,152.0,Tuesday,morning,0,1,152,3,2,1,2,1,0,0,24
1852,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,52.0,Friday,afternoon,0,0,204,4,3,1,2,1,0,0,7
1853,morning,Friday,COLOR,JOANNE,STYLE,JJ,1,52.0,Friday,afternoon,0,0,204,4,3,1,2,1,0,0,7
1854,afternoon,Thursday,STYLE,JJ,COLOR,JOANNE,2,172.0,Friday,morning,0,1,376,6,4,2,4,1,0,0,27
1855,morning,Thursday,COLOR,JOANNE,COLOR,JOANNE,2,172.0,Friday,morning,0,1,376,6,4,2,4,1,0,0,27
1866,morning,Sunday,STYLE,HOUSE,STYLE,JJ,1,32.0,Tuesday,morning,0,0,32,1,1,0,0,0,0,0,19
1867,morning,Saturday,STYLE,JJ,STYLE,HOUSE,1,260.0,Sunday,morning,0,0,292,2,2,0,0,0,0,1,6
1868,morning,Saturday,STYLE,JJ,STYLE,JJ,1,0.0,Saturday,morning,1,0,344,3,3,0,0,0,1,1,7
1869,morning,Saturday,STYLE,JJ,STYLE,JJ,1,0.0,Saturday,morning,1,0,396,4,4,0,0,0,2,1,14
1870,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,0.0,Saturday,morning,1,0,448,5,5,0,0,0,3,1,3
1871,afternoon,Saturday,STYLE,JJ,STYLE,JJ,1,0.0,Tuesday,morning,1,0,500,6,6,0,0,0,4,0,4
1872,afternoon,Sunday,STYLE,JJ,STYLE,JJ,1,52.0,Saturday,afternoon,0,0,552,7,7,0,0,0,4,0,8
1873,afternoon,Thursday,STYLE,HOUSE,STYLE,JJ,1,102.0,Sunday,afternoon,0,0,654,8,8,0,0,0,4,0,11
1874,morning,Tuesday,STYLE,JJ,STYLE,HOUSE,1,260.0,Thursday,afternoon,0,0,914,9,9,0,0,0,4,1,19
1875,evening,Saturday,STYLE,JJ,STYLE,JJ,1,0.0,Tuesday,morning,1,0,966,10,10,0,0,0,5,0,4
1876,afternoon,Saturday,COLOR,JOANNE,STYLE,JJ,1,0.0,Tuesday,morning,1,0,966,10,10,0,0,0,5,0,4
1877,evening,Wednesday,STYLE,JJ,COLOR,JOANNE,2,50.0,Saturday,afternoon,0,0,1068,12,11,1,0,0,5,1,4
1878,evening,Sunday,STYLE,JJ,STYLE,JJ,1,0.0,Wednesday,evening,1,0,1120,13,12,1,0,0,6,1,4
1880,afternoon,Saturday,STYLE,JJ,STYLE,JJ,1,0.0,Sunday,evening,1,0,1172,14,13,1,0,0,7,1,6
1881,evening,Sunday,STYLE,JJ,STYLE,JJ,1,0.0,Saturday,afternoon,1,0,1276,16,15,1,0,1,8,1,8
1884,afternoon,Friday,STYLE,JJ,COLOR,KELLY,2,147.0,Wednesday,morning,0,1,147,2,1,1,2,0,0,0,44
1885,afternoon,Friday,COLOR,JOANNE,COLOR,KELLY,2,147.0,Wednesday,morning,0,1,147,2,1,1,2,0,0,0,44
1886,morning,Wednesday,STYLE,JJ,COLOR,JOANNE,2,172.0,Friday,afternoon,0,1,319,4,2,2,4,0,0,0,40
1887,morning,Wednesday,COLOR,JOANNE,COLOR,JOANNE,2,172.0,Friday,afternoon,0,1,319,4,2,2,4,0,0,0,40
1889,afternoon,Thursday,STYLE,BECKY,STYLE,JJ,1,82.0,Thursday,evening,0,0,82,1,1,0,0,0,0,0,14
1890,evening,Thursday,STYLE,JJ,STYLE,BECKY,1,50.0,Thursday,afternoon,0,0,132,2,2,0,0,0,0,0,21
1891,evening,Friday,STYLE,JJ,STYLE,JJ,1,52.0,Thursday,evening,0,0,184,3,3,0,0,0,0,0,15
1897,afternoon,Saturday,STYLE,SINEAD,STYLE,JJ,1,32.0,Saturday,afternoon,0,0,32,1,1,0,0,0,0,0,14
1898,evening,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,50.0,Saturday,afternoon,0,0,82,2,2,0,0,0,0,0,17
1899,evening,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,90.0,Tuesday,evening,0,0,172,3,3,0,0,0,0,0,7
1900,evening,Tuesday,COLOR,JOANNE,STYLE,SINEAD,1,90.0,Tuesday,evening,0,0,172,3,3,0,0,0,0,0,7
1901,evening,Saturday,STYLE,JJ,COLOR,JOANNE,2,120.0,Tuesday,evening,0,1,292,5,4,1,2,0,0,0,4
1902,afternoon,Saturday,STYLE,SINEAD,STYLE,JJ,1,82.0,Saturday,evening,0,1,344,6,5,1,3,0,0,0,7
1903,evening,Thursday,STYLE,JJ,STYLE,SINEAD,1,50.0,Saturday,afternoon,0,0,394,7,6,1,3,0,0,0,5
1904,evening,Thursday,COLOR,JOANNE,STYLE,SINEAD,1,50.0,Saturday,afternoon,0,0,394,7,6,1,3,0,0,0,5
1905,evening,Sunday,STYLE,BECKY,COLOR,JOANNE,2,192.0,Thursday,evening,0,1,586,9,7,2,5,0,0,0,10
1910,afternoon,Saturday,STYLE,BECKY,COLOR,JOANNE,2,122.0,Saturday,afternoon,0,1,758,14,10,4,7,2,0,0,7
1911,evening,Tuesday,STYLE,JJ,STYLE,BECKY,1,50.0,Saturday,afternoon,0,0,808,15,11,4,7,2,0,0,10
1912,evening,Tuesday,COLOR,JOANNE,STYLE,BECKY,1,50.0,Saturday,afternoon,0,0,808,15,11,4,7,2,0,0,10
1913,evening,Wednesday,MISC,JOANNE,COLOR,JOANNE,2,122.0,Tuesday,evening,0,1,930,17,12,5,9,2,0,1,15
1914,evening,Wednesday,MISC,JJ,COLOR,JOANNE,2,122.0,Tuesday,evening,0,1,930,17,12,5,9,2,0,1,15
1918,afternoon,Tuesday,STYLE,BECKY,STYLE,SINEAD,1,35.0,Wednesday,morning,0,0,35,1,1,0,0,0,0,0,41
1921,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,32.0,Saturday,morning,0,0,32,1,1,0,0,0,0,0,20
1922,afternoon,Thursday,COLOR,JOANNE,STYLE,JJ,1,102.0,Friday,afternoon,0,0,134,2,2,0,0,0,0,0,27
1925,afternoon,Tuesday,COLOR,JOANNE,COLOR,JOANNE,1,50.0,Friday,afternoon,0,0,50,1,0,1,0,0,0,0,32
1930,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,30.0,Tuesday,morning,0,0,30,1,1,0,0,0,0,0,24
1931,morning,Thursday,STYLE,BECKY,STYLE,BECKY,1,50.0,Friday,morning,0,0,80,2,2,0,0,0,0,0,20
1932,afternoon,Tuesday,STYLE,BECKY,STYLE,BECKY,1,50.0,Thursday,morning,0,0,130,3,3,0,0,0,0,0,19
1933,morning,Tuesday,STYLE,BECKY,STYLE,BECKY,1,50.0,Tuesday,afternoon,0,0,180,4,4,0,0,0,0,0,21
1934,afternoon,Sunday,STYLE,BECKY,STYLE,BECKY,1,50.0,Tuesday,morning,0,0,230,5,5,0,0,0,0,0,19
1937,afternoon,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,70.0,Wednesday,evening,0,0,70,1,1,0,0,0,0,0,36
1938,afternoon,Thursday,COLOR,JOANNE,STYLE,SINEAD,1,70.0,Wednesday,evening,0,0,70,1,1,0,0,0,0,0,36
1943,afternoon,Friday,STYLE,JJ,STYLE,BECKY,1,30.0,Friday,afternoon,0,0,30,1,1,0,0,0,0,0,35
1944,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,60.0,Friday,afternoon,0,0,90,2,2,0,0,0,0,0,34
1945,morning,Friday,MISC,JJ,STYLE,JJ,1,60.0,Thursday,afternoon,0,0,150,3,3,0,0,0,0,0,15
1948,afternoon,Tuesday,STYLE,BECKY,STYLE,BECKY,1,30.0,Thursday,afternoon,0,0,30,1,1,0,0,0,0,0,40
